id_jogo_cbf,category,amount
142119b_2024,20% INSS SOBRE O QUADRO MÓVEL [FGF],270.52
142119b_2024,20% INSS SUPERVISOR DE MARKETING DA CBF,130.0
142119b_2024,"20% INSS TAXA DE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR, QUALITY MANAGER - RCI",4250.0
142119b_2024,BRIGADA DE INCÊNDIO,1671.1
142119b_2024,CONTROLE DE LOGÍSTICA DE ARBITRAGEM (VAR + CAMPO),19590.01
142119b_2024,"COORDENADOR CBF, SUPERVISOR DE IMPRENSA E SUPERVISOR DE CAMPO CBF NOTAS FS",2150.0
142119b_2024,"DIARIAS E TRANSPORTE ARBITRAGENS, ANALISTA CAMPO, VAR E QUALITY MANAGER COM COMPROVANTE",2310.2
142119b_2024,"DIARIAS E TRANSPORTE ARBITRAGENS, ANALISTA CAMPO, VAR E QUALITY MANAGER SEM COMPROVANTE",5408.8
142119b_2024,QUADRO MOVÉL [FGF],1352.6
142119b_2024,SERVICOS DE TERCEIROS (APOIO OPERACIONAL) NOTA FISCAL,779.3
142119b_2024,SUPERVISOR DE MARKETING - CBF,650.0
142119b_2024,"TAXA DE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR E QUALITY MANAGER - NFS",5420.0
142119b_2024,"TAXA DE ARBITRAGENS, ASSISTENTES, ANALISTA CAMPO, VAR E QUALITY MANAGER - RCI",21250.0
142119b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],42.66
142119b_2024,"IRPF - SOBRE A REMUNERAÇÃO DA ARBITRAGEM, ASSISTENTES, QUARTO ARBITRO E VAR",1596.19
142119b_2024,IRPF - SOBRE REMUNERAÇÃO DO SUPERVISOR DE MARKETING CBF,115.06
142119b_2024,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],19.95
14211b_2024,SEGURO TORCEDOR,423.55
14211b_2024,5% - FEDERAÇÃO LOCAL,33551.65
14211b_2024,5% - INSS [RENDA BRUTA],33551.65
14211b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",6848.0
14211b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1511.27
14211b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
14211b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",34240.0
14211b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",3025.0
14211b_2024,SERVIÇOS TERCEIRIZADOS,158921.22
14211b_2024,TAXA DE ILUMINAÇÃO,20130.99
14211b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,31279.11
14211b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1302.84
14211b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2250.61
142120b_2024,SEGURO TORCEDOR,405.6
142120b_2024,5% - FEDERAÇÃO LOCAL,31826.5
142120b_2024,5% - INSS [RENDA BRUTA],31826.5
142120b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",5526.0
142120b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1563.62
142120b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",27630.0
142120b_2024,BILHETEIROS / PORTEIROS,1600.0
142120b_2024,SERVIÇOS TERCEIRIZADOS,25779.0
142120b_2024,TAXA DE ILUMINAÇÃO,5325.0
142120b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,13528.3
142120b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",825.0
142120b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2375.66
142121b_2024,SEGURO TORCEDOR,273.57
142121b_2024,5% - FEDERAÇÃO LOCAL,27632.4
142121b_2024,5% - INSS [RENDA BRUTA],27632.4
142121b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",6934.0
142121b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,2117.89
142121b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",34670.0
142121b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",15474.14
142121b_2024,DESPESAS OPERACIONAIS ESTÁDIO,30000.0
142121b_2024,SERVIÇOS TERCEIRIZADOS,55000.0
142121b_2024,TAXA DE ILUMINAÇÃO,16579.44
142121b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,20855.35
142121b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",705.28
142121b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",8116.6
142122b_2024,SEGURO TORCEDOR,1272.54
142122b_2024,3% - ISS [RENDA BRUTA] CLUBE,67948.31
142122b_2024,5% - FEDERAÇÃO LOCAL,113247.18
142122b_2024,20% - INSS DESPESA SOBRE A REMUNERAÇÃO DO SUPERVISOR DE PROTOCOLO CBF,130.0
142122b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
142122b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",4853.77
142122b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],1710.0
142122b_2024,20% INSS - SOBRE A REMUNERAÇÃO DO SUPERVISOR CAMPO,0.0
142122b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4200.0
142122b_2024,ARBITRAGEM - PJ,11553.4
142122b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",24268.87
142122b_2024,BRIGADA DE INCÊNDIO,20880.0
142122b_2024,EVENTOS,32026.08
142122b_2024,LIMPEZA E CONSERVAÇÃO,52835.63
142122b_2024,LOCAÇÃO DE EQUIPAMENTOS,29410.1
142122b_2024,MATERIAL DE EXPEDIENTE,17512.29
142122b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",10600.0
142122b_2024,QUADRO MÓVEL [F],8550.0
142122b_2024,SEGURANÇA PRIVADA,147528.49
142122b_2024,SERVIÇOS TERCEIRIZADOS,28608.2
142122b_2024,SINALIZAÇÃO DE TRÂNSITO,20220.51
142122b_2024,SUPERVISOR DE CAMPO,650.0
142122b_2024,SUPERVISOR DE PROTOCOLO [CBF],1500.0
142122b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,22349.04
142122b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",135.57
142122b_2024,"11% - INSS SOBRE DELEGADO, SUPERVISOR, COORDENADOR E PROTOCOLO",71.5
142122b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],566.5
142122b_2024,5% - ISS SOBRE O QUADRO MÓVEL [F],280.0
142122b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",2484.89
142122b_2024,IRRF SOBRE O QUADRO MÓVEL [FEDERAÇÃO],667.82
142122b_2024,IRRF SOBRE O SUPERVISOR PROTOCOLO CBF,159.09
142123b_2024,SEGURO TORCEDOR,652.03
142123b_2024,"2,5% - ISS [RENDA BRUTA]",13087.95
142123b_2024,5% - FEDERAÇÃO LOCAL SOBRE RENDA BRUTA,26175.9
142123b_2024,5% - INSS SOBRE RENDA BRUTA,26175.9
142123b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6701.84
142123b_2024,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,640.0
142123b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],2110.0
142123b_2024,ANTI DOPING - DESPESA DE CONSUMO,2200.0
142123b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
142123b_2024,"ARBITRAGEM VAR, AVAR, SUPERVISOR VAR E QUALITY MANAGER",33509.2
142123b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",52508.74
142123b_2024,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3200.0
142123b_2024,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),468.0
142123b_2024,DESPESAS COM LOGISTICAS DE ABITRAGEM,19590.01
142123b_2024,DESPESAS COM QUADRO MÓVEL E MATERIAL UTILIZADO NA PARTIDA.,2410.5
142123b_2024,DESPESAS OPERACIONAIS ESTÁDIO,114520.79
142123b_2024,POLICIAMENTO,33552.74
142123b_2024,QUADRO MÓVEL [F],10550.0
142124b_2024,TAXA FERJ,144165.25
142124b_2024,INSS 5% DECRETO,120737.04
142124b_2024,TAXA DE ARBITRAGEM,25510.0
142124b_2024,INSS 20% S/ ARBITRAGEM,5102.0
142124b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,9411.2
142124b_2024,DESPESA OPERACIONAL,22000.0
142124b_2024,INSS 20% S/ DESPESA OPERACIONAL,4400.0
142124b_2024,DELEGADO,3000.0
142124b_2024,INSS 20% S/ DELEGADO,600.0
142124b_2024,"SEGURO DO PÚBLICO PRESENTE (0,032)",1800.42
142124b_2024,CREDENCIAMENTO,2800.0
142124b_2024,CONTROLE E EXAME DE DOPING,4000.0
142124b_2024,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,173710.36
142124b_2024,TAXA DE BOMBEIROS,4187.93
142124b_2024,DESPESAS DO ESTÁDIO,1095944.74
142124b_2024,INGRESSO PROMOCIONAL,111480.0
142124b_2024,CAMAROTE PROMOCIONAL,70760.0
142124b_2024,SUPERVISOR DE PROTOCOLO CBF,2150.0
142124b_2024,INSS 20% S/ SUPERVISOR DE PROTOCOLO CBF,300.0
142124b_2024,LOGÍSTICA ARBITRAGEM OFÍCIO CBF 007 DFI/2024,19590.01
142124b_2024,INSS 11% S/ ARBITRAGEM,300.3
142124b_2024,INSS 11% S/ OPERACIONAL,1873.01
142124b_2024,INSS 11% S/ DELEGADO,110.0
142124b_2024,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,143.0
142124b_2024,IRRF S/ ARBITRAGEM,3999.88
142125b_2024,TAXA FERJ,40935.35
142125b_2024,INSS 5% (Vasco da Gama SAF Lei nº 14.193/2021),0.0
142125b_2024,TAXA DE ARBITRAGEM,29394.2
142125b_2024,INSS 20% S/ ARBITRAGEM,4142.0
142125b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,6967.8
142125b_2024,DESPESA OPERACIONAL,16000.0
142125b_2024,INSS 20% S/ DESPESA OPERACIONAL,3200.0
142125b_2024,DELEGADO,3000.0
142125b_2024,INSS 20% S/ DELEGADO,600.0
142125b_2024,"SEGURO DO PÚBLICO PRESENTE (0,032)",515.87
142125b_2024,CREDENCIAMENTO,2600.0
142125b_2024,CONTROLE E EXAME DE DOPING,4000.0
142125b_2024,SUPERVISÃO PROTOCOLO CBF,2150.0
142125b_2024,INSS 20% S/ SUPERVISÃO DE PROTOLOCO CBF,300.0
142125b_2024,INGRESSO PROMOCIONAL,29200.0
142125b_2024,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,8234.0
142125b_2024,TAXA DE BOMBEIROS,957.24
142125b_2024,ALUGUEL DO ESTÁDIO,65000.0
142125b_2024,CONTAS DE CONSUMO,35000.0
142125b_2024,DESPESA OPERACIONAL DO ESTÁDIO,201342.16
142125b_2024,DESPESA SÓCIO TORCEDOR,92712.0
142125b_2024,LOGÍSTICA ARBITRAGEM OFÍCIO CBF 007 DFI/2024,19590.01
142126b_2024,Seguro Público Pagante - CBF,1317.6
142126b_2024,2% ISS,81308.38
142126b_2024,20% INSS Arbitragem,5520.19
142126b_2024,20% INSS Prestadores de Serviços,300.0
142126b_2024,20% INSS Sobre Quadro Móvel - Clube,1221.43
142126b_2024,5% - FPF,203270.95
142126b_2024,5% INSS Renda Bruta,203270.95
142126b_2024,Alimentação / Prest. Serviço / Staff / Policiamento,39590.86
142126b_2024,Ambulância,7450.0
142126b_2024,Antidoping CBF,2200.0
142126b_2024,Antidoping CBF - Análise Laboratorias,1800.0
142126b_2024,Arbitragem - Diária / Transporte,1706.05
142126b_2024,"Arbitragem, Assistentes e Delegados",36580.95
142126b_2024,Arrecadador,900.0
142126b_2024,Bilheteiros,222.08
142126b_2024,Brigada de Incêndio - Bombeiro,19600.0
142126b_2024,CET,22542.68
142126b_2024,CET - Comunicação Visual,11970.0
142126b_2024,DELEGADO/DIRETOR DE JOGO,1010.0
142126b_2024,Emissão de Ingressos,24548.6
142126b_2024,Equipe de Apoio,10249.0
142126b_2024,ESTACIONAMENTO,28950.0
142126b_2024,Funcionários,42840.0
142126b_2024,Geradores,24150.0
142126b_2024,Gerente de Operações,900.0
142126b_2024,Gradeamento,4826.58
142126b_2024,Ingressos e Controle de Acesso,19490.01
142126b_2024,"Limpeza, Higienização e Sanitização",42491.82
142126b_2024,Locação de Equipamentos e Manutenção,8225.02
142126b_2024,Logística da Arbitragem,19590.0
142126b_2024,OFICIAIS CBF (SUPERVISOR E COORDENADOR),1500.0
142126b_2024,Orientadores,83251.11
142126b_2024,Prestadores de Serviços,1500.0
142126b_2024,Quadro Móvel do Clube,6107.15
142126b_2024,Segurança Privada,46660.0
142126b_2024,Sonorização,4810.0
142126b_2024,11% INSS Equipe de Arbitragem,2671.01
142126b_2024,11% INSS Prestadores de Serviços,165.0
142126b_2024,11% INSS Quadro Móvel - Clube,0.0
142126b_2024,11% INSS Quadro Móvel - Federação Local,0.0
142127b_2024,B1 - ALUGUÉIS E SEGUROS,1569.18
142127b_2024,B2 - TAXAS E IMPOSTOS,354780.5
142127b_2024,B3 - DESPESAS OPERACIONAIS,541752.91
142127b_2024,11% INSS Equipe de Arbitragem,708.45
142127b_2024,11% INSS Prestadores de Serviços,71.5
142128b_2024,ALUGUEL DE CAMPO,51074.14
142128b_2024,SEGURO ARBITRAGEM,42.1
142128b_2024,SEGURO TORCEDOR,1109.76
142128b_2024,5% - FEDERAÇÃO LOCAL,19643.9
142128b_2024,5% - INSS [RENDA BRUTA],19643.9
142128b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5226.0
142128b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
142128b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",26130.0
142128b_2024,EMISSÃO E VENDAS DE INGRESSOS,8746.25
142128b_2024,INGRESSO CORTESIA,1219.0
142128b_2024,OUTRAS DESPESAS,219588.3
142128b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",8400.0
142128b_2024,SÓCIO TORCEDOR,15709.0
142128b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,29341.71
142129b_2024,SEGURO OPERACIONAL [FEDERAÇÃO],16.5
142129b_2024,SEGURO TORCEDOR,160.48
142129b_2024,5% - FEDERAÇÃO LOCAL,4065.5
142129b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
142129b_2024,20% INSS,0.0
142129b_2024,ANTI DOPING - MÃO DE OBRA DO EXAME,2200.0
142129b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
142129b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",23040.0
142129b_2024,CONTROLADORES DE ACESSO,11860.0
142129b_2024,"DELEGADO, FINANCEIRO E SUPERVISOR",1780.0
142129b_2024,DESPESA ADMINISTRATIVA,140.0
142129b_2024,DESPESA CLUBE [MANDANTE],79565.29
142129b_2024,LIMPEZA E CONSERVAÇÃO,4950.0
142129b_2024,LOGÍSTICA ARBITRAGEM,19590.01
142129b_2024,OUTRAS DESPESAS,18083.33
142129b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",1500.0
142129b_2024,QUADRO MÓVEL [CLUBE],680.0
142129b_2024,SEGURANÇA PRIVADA,28000.0
142129b_2024,SERVIÇOS TERCEIRIZADOS,900.0
142129b_2024,SONORIZAÇÃO / LOCUÇÃO/FOTO/ FILMAGEM,450.0
142129b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,9379.0
142129b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1233.54
142129b_2024,"11% - INSS SOBRE DELEGADO, FINANCEIRO E SUPERVISOR",99.0
142129b_2024,11% - INSS SOBRE O QUADRO MÓVEL [CLUBE],74.8
142129b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",408.08
14212b_2024,SEGURO TORCEDOR,787.62
14212b_2024,3% - ISS [RENDA BRUTA] CLUBE,32184.55
14212b_2024,5% - FEDERAÇÃO LOCAL,53640.92
14212b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6185.63
14212b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1710.0
14212b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],4000.0
14212b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],30928.17
14212b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",13800.0
14212b_2024,BRIGADA DE INCÊNDIO,41342.33
14212b_2024,EVENTOS,20394.3
14212b_2024,LIMPEZA E CONSERVAÇÃO,31281.24
14212b_2024,LOCAÇÃO DE EQUIPAMENTOS,8850.0
14212b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",8550.0
14212b_2024,QUADRO MÓVEL [F],157324.91
14212b_2024,SEGURANÇA PRIVADA,100660.0
14212b_2024,SERVIÇOS TERCEIRIZADOS,20220.51
14212b_2024,SINALIZAÇÃO DE TRÂNSITO,2150.0
14212b_2024,SUPERVISOR DE IMPRENSA,20333.84
14212b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,0.0
14212b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2591.17
14212b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],896.5
14212b_2024,5% - ISS SOBRE O QUADRO MÓVEL [F],330.0
14212b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1261.54
142130b_2024,SEGURO TORCEDOR,507.49
142130b_2024,5% - FEDERAÇÃO LOCAL,34809.0
142130b_2024,5% - INSS [RENDA BRUTA],34809.0
142130b_2024,CLUBES SC 1% SOBRE A RECEITA BRUTA,6961.8
142130b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6063.96
142130b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",30319.8
142130b_2024,DESPESAS OPERACIONAIS,55750.0
142130b_2024,LOGÍSTICA DO JOGO,19501.9
142130b_2024,POLICIAMENTO,9740.79
142130b_2024,QUADRO MÓVEL [F],11060.4
142130b_2024,SÓCIO TORCEDOR [REEMBOLSO],557080.0
142130b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,1712.9
142130b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",832.26
142131b_2024,SEGURO TORCEDOR,499.1
142131b_2024,5% - FEDERAÇÃO LOCAL,28749.75
142131b_2024,5% - INSS [RENDA BRUTA],28749.75
142131b_2024,"20% - INSS SOBRE A REMUNERAÇÃO ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",5784.0
142131b_2024,20% - INSS SOBRE DIÁRIAS E TRANSPORTES NÃO COMPROVADOS DA ARBITRAGEM,1984.13
142131b_2024,"ARBITRAGEM, AUXILIARES, DELEGADOS, FISCAIS",28920.0
142131b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",8064.88
142131b_2024,DESPESAS OPERACIONAIS ESTÁDIO,36199.0
142131b_2024,SERVIÇOS TERCEIRIZADOS,112862.4
142131b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,17864.4
142131b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2370.25
142131b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1712.28
142132b_2024,SEGURO TORCEDOR,1279.78
142132b_2024,3% - ISS [RENDA BRUTA] CLUBE,70291.56
142132b_2024,5% - FEDERAÇÃO LOCAL,117152.59
142132b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",0.0
142132b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",5435.44
142132b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],1710.0
142132b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],4000.0
142132b_2024,ARBITRAGEM - PJ,8092.0
142132b_2024,"ARBITRAGEM, AUXILIARES E FISCAIS",27177.22
142132b_2024,BRIGADA DE INCÊNDIO,20880.0
142132b_2024,EVENTOS,35777.88
142132b_2024,LIMPEZA E CONSERVAÇÃO,39693.13
142132b_2024,LOCAÇÃO DE EQUIPAMENTOS,28843.3
142132b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",10600.0
142132b_2024,QUADRO MÓVEL [F],8550.0
142132b_2024,SEGURANÇA PRIVADA,161048.81
142132b_2024,SERVIÇOS TERCEIRIZADOS,41119.16
142132b_2024,SINALIZAÇÃO DE TRÂNSITO,20220.51
142132b_2024,SUPERVISOR DE PROTOCOLO [CBF],2150.0
142132b_2024,TRANSPORTE E HOSPEDAGEM DA ARBITRAGEM,20843.19
142132b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",2077.21
142132b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],885.5
142132b_2024,5% - ISS SOBRE O QUADRO MÓVEL [F],330.0
142132b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1544.06
142133b_2024,SEGURO TORCEDOR,1344.7
142133b_2024,"2,5% - ISS [RENDA BRUTA]",35465.06
142133b_2024,5% - FEDERAÇÃO LOCAL,70930.13
142133b_2024,2% - ISS SOBRE MÃO DE OBRA DO EXAME ANTI DOPING,44.0
142133b_2024,"20% - INSS SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",6464.2
142133b_2024,20% - INSS SOBRE DESIGNAÇÃO OFICIAL DA CBF/FBF (COORDENADORES E SUPERVISORES,640.0
142133b_2024,20% - INSS SOBRE O QUADRO MÓVEL [F],2360.0
142133b_2024,ANTI DOPING - DESPESA DE CONSUMO,2200.0
142133b_2024,ANTI DOPING - SERVIÇOS DO EXAME [LABORATÓRIO],1800.0
142133b_2024,"ARBITRAGEM VAR, AVAR, SUPERVISOR VAR E QUALITY MANAGER",32321.0
142133b_2024,"CONTROLE DE ACESSO, EMISSÃO E VENDA DE INGRESSOS",79481.56
142133b_2024,DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),3200.0
142133b_2024,DESPESA COM DESIGNAÇÃO OFICIAL DA CBF (COORDENADORES E SUPERVISORES),396.5
142133b_2024,DESPESAS COM LOGISTICAS DE ABITRAGEM,19590.01
142133b_2024,DESPESAS COM MATERIAL DA PARTIDA,2708.0
142133b_2024,DESPESAS OPERACIONAIS ESTÁDIO,330083.15
142133b_2024,POLICIAMENTO,26980.48
142133b_2024,"POSTO MÉDICO, EQUIPE MÉDICA E AMBULÂNCIA",20980.0
142133b_2024,QUADRO MÓVEL [F],11800.0
142133b_2024,"11% - INSS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",119.35
142133b_2024,11% - INSS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,236.5
142133b_2024,11% - INSS SOBRE O QUADRO MÓVEL [F],1298.0
142133b_2024,"5% - ISS SOBRE A ARBITRAGEM, AUXILIARES E FISCAIS",1248.5
142133b_2024,5% - ISS SOBRE A REMUNERAÇÃO DO(S) DESIGNADOS DA CBF/FBF,160.0
142133b_2024,5% - ISS SOBRE O QUADRO MÓVEL [F],590.0
142133b_2024,"IRRF SOBRE A REMUNERAÇÃO DA ARBITRAGEM, AUXILIARES E FISCAIS",1623.58
142134b_2024,TAXA FERJ,41329.48
142134b_2024,INSS 5% DECRETO,42949.48
142134b_2024,TAXA DE ARBITRAGEM,24200.0
142134b_2024,INSS 20% S/ ARBITRAGEM,4840.0
142134b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,8830.4
142134b_2024,DESPESA OPERACIONAL E DELEGADOS,25000.0
142134b_2024,"SEGURO DO PÚBLICO PRESENTE (0,032)",1290.78
142134b_2024,CREDENCIAMENTO,2800.0
142134b_2024,CONTROLE E EXAME DE DOPING,4000.0
142134b_2024,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,49693.95
142134b_2024,TAXA DE BOMBEIROS,4187.93
142134b_2024,DESPESAS DO ESTÁDIO,912657.7
142134b_2024,INGRESSO PROMOCIONAL,19200.0
142134b_2024,CAMAROTE PROMOCIONAL,13200.0
142134b_2024,SUPERVISOR DE PROTOCOLO CBF,2150.0
142134b_2024,INSS 20% S/ SUPERVISOR DE PROTOCOLO CBF,300.0
142134b_2024,LOGÍSTICA ARBITRAGEM OFÍCIO CBF 007 DFI/2024,19590.01
142134b_2024,INSS 11% S/ ARBITRAGEM,2662.0
142134b_2024,INSS 11% S/ SUPERVISOR DE PROTOCOLO CBF,165.0
142134b_2024,IRRF S/ ARBITRAGEM,591.88
142135b_2024,TAXA FERJ,36361.1
142135b_2024,INSS 5% (Vasco da Gama SAF Lei nº 14.193/2021),0.0
142135b_2024,TAXA DE ARBITRAGEM,24740.0
142135b_2024,INSS 20% S/ ARBITRAGEM,4948.0
142135b_2024,DIÁRIA E REEMBOLSO PASSAGEM ARBITRAGEM,9548.6
142135b_2024,DESPESA OPERACIONAL E DELEGADOS,19000.0
142135b_2024,"SEGURO DO PÚBLICO PRESENTE (0,032)",460.29
142135b_2024,CREDENCIAMENTO,2600.0
142135b_2024,CONTROLE E EXAME DE DOPING,4000.0
142135b_2024,SUPERVISÃO PROTOCOLO CBF,2150.0
142135b_2024,INSS 20% S/ SUPERVISÃO DE PROTOLOCO CBF,430.0
142135b_2024,INGRESSO PROMOCIONAL,28800.0
142135b_2024,CONFECÇÃO VENDA E PRÉ VENDA DE INGRESSOS,7883.64
142135b_2024,TAXA DE BOMBEIROS,957.24
142135b_2024,ALUGUEL DO ESTÁDIO,65000.0
142135b_2024,CONTAS DE CONSUMO,35000.0
142135b_2024,DESPESA OPERACIONAL DO ESTÁDIO,212008.3
142135b_2024,DESPESA SÓCIO TORCEDOR,96461.5
142135b_2024,LOGÍSTICA ARBITRAGEM OFÍCIO CBF 007 DFI/2024,19590.01
142136b_2024,Seguro Público Pagante - CBF,1206.05
142136b_2024,2% ISS,41933.38
142136b_2024,20% INSS Arbitragem,5179.15
142136b_2024,20% INSS Prestadores de Serviços,260.0
142136b_2024,5% - FPF,104833.45
142136b_2024,5% INSS Renda Bruta,104833.45
